,game_str_play_id,game_str,play_id,timestamp,event_code,ball_pos,player_positions,player_position,ball_dist_from_o,player_pos_from_o
79,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,71323,4000,"(-14.63694, 251.4246, 79.1586)","[{7: (-121.5282, 256.6086)}, {8: (-11.0112, 336.4968)}, {9: (115.5171, 255.7227)}]",10000,263.99744970677955,"[{7: 283.9314653031608}, {8: 336.67691179479476}, {9: 280.60345630034567}]"
80,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,71373,4000,"(-14.72205, 253.5681, 77.9787)","[{7: (-121.3752, 256.581)}, {8: (-11.1522, 336.6927)}, {9: (115.4022, 255.8457)}]",10000,265.6956863547139,"[{7: 283.84106245580466}, {8: 336.87734533228854}, {9: 280.668291713421}]"
81,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,71423,4000,"(-14.80515, 255.6939, 76.752)","[{7: (-121.2213, 256.5549)}, {8: (-11.2935, 336.8631)}, {9: (115.284, 255.9642)}]",10000,267.37507824726765,"[{7: 283.75168772661067}, {8: 337.05235688815463}, {9: 280.7277548402366}]"
82,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,71473,4000,"(-14.88624, 257.8026, 75.4794)","[{7: (-121.0674, 256.5306)}, {8: (-11.4354, 337.0083)}, {9: (115.1622, 256.0782)}]",10000,269.03702446402724,"[{7: 283.6639985601275}, {8: 337.2022577653507}, {9: 280.7817245193853}]"
83,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,71523,4000,"(-14.96541, 259.8954, 74.1615)","[{7: (-120.9126, 256.5078)}, {8: (-11.5782, 337.1286)}, {9: (115.0374, 256.188)}]",10000,270.68341382485573,"[{7: 283.57734094881414}, {8: 337.32735977563397}, {9: 280.83072257635916}]"
84,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,71573,4000,"(-15.04275, 261.9726, 72.7989)","[{7: (-120.7575, 256.4865)}, {8: (-11.7219, 337.224)}, {9: (114.9096, 256.2933)}]",10000,272.3152719175561,"[{7: 283.49197252920584}, {8: 337.42766501223633}, {9: 280.874476941302}]"
85,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,71623,4000,"(-15.11826, 264.0354, 71.3925)","[{7: (-120.6021, 256.4664)}, {8: (-11.8665, 337.2945)}, {9: (114.7791, 256.395)}]",10000,273.9345602417439,"[{7: 283.407623139128}, {8: 337.5031756183933}, {9: 280.91393312153457}]"
86,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,71673,4000,"(-15.19203, 266.0844, 69.9429)","[{7: (-120.4467, 256.4478)}, {8: (-12.012, 337.341)}, {9: (114.6465, 256.4931)}]",10000,275.5425828420916,"[{7: 283.3246930038573}, {8: 337.55479321881955}, {9: 280.9493376213228}]"
87,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,71723,4000,"(-15.26412, 268.1208, 68.4507)","[{7: (-120.291, 256.4304)}, {8: (-12.1593, 337.3635)}, {9: (114.5121, 256.5879)}]",10000,277.14121866388695,"[{7: 283.24278406547273}, {8: 337.58255243531175}, {9: 280.9810873934756}]"
88,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,71773,4000,"(-15.33456, 270.1452, 66.9168)","[{7: (-120.1359, 256.4145)}, {8: (-12.3081, 337.3626)}, {9: (114.3765, 256.6794)}]",10000,278.73183516719723,"[{7: 283.16255098275263}, {8: 337.5870453740339}, {9: 281.00942713120855}]"
89,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,71823,4000,"(-15.40347, 272.1582, 65.3415)","[{7: (-119.9817, 256.4001)}, {8: (-12.459, 337.3395)}, {9: (114.2403, 256.7679)}]",10000,280.31565125324505,"[{7: 283.08412109282995}, {8: 337.5694964614694}, {9: 281.0348743741602}]"
90,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,71873,4000,"(-15.47082, 274.1613, 63.7257)","[{7: (-119.8281, 256.3872)}, {8: (-12.6117, 337.2945)}, {9: (114.1035, 256.8528)}]",10000,281.89489092506165,"[{7: 283.0073671716869}, {8: 337.5301982151227}, {9: 281.05687961708037}]"
91,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,71923,4000,"(-15.53676, 276.1548, 62.07)","[{7: (-119.6757, 256.3758)}, {8: (-12.7671, 337.2291)}, {9: (113.9667, 256.935)}]",10000,283.47054410350574,"[{7: 282.9325431902983}, {8: 337.4706872147861}, {9: 281.07650726072785}]"
92,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,71973,4000,"(-15.60129, 278.1396, 60.3753)","[{7: (-119.5245, 256.3662)}, {8: (-12.9243, 337.1436)}, {9: (113.8308, 257.0148)}]",10000,285.0442319849923,"[{7: 282.8599204600928}, {8: 337.3912336612349}, {9: 281.0943941946904}]"
93,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,72023,4000,"(-15.66447, 280.1166, 58.6419)","[{7: (-119.3748, 256.3581)}, {8: (-13.0839, 337.0389)}, {9: (113.6964, 257.0919)}]",10000,286.61744128986794,"[{7: 282.78935324840285}, {8: 337.29276386015164}, {9: 281.11050570651037}]"
94,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,72073,4000,"(-15.72639, 282.0867, 56.8707)","[{7: (-119.2263, 256.3518)}, {8: (-13.2456, 336.9162)}, {9: (113.5635, 257.1669)}]",10000,288.1917802051476,"[{7: 282.72098608863473}, {8: 337.17646973328374}, {9: 281.1253865944163}]"
95,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,72123,4000,"(-15.78708, 284.0508, 55.0626)","[{7: (-119.079, 256.3473)}, {8: (-13.4091, 336.7764)}, {9: (113.4321, 257.2398)}]",10000,289.768836823987,"[{7: 282.65481856548985}, {8: 337.0432428632415}, {9: 281.1390332459191}]"
96,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,72173,4000,"(-15.84663, 286.0095, 53.2179)","[{7: (-118.9332, 256.3446)}, {8: (-13.5741, 336.6207)}, {9: (113.3025, 257.3109)}]",10000,291.34978059545006,"[{7: 282.5909765215443}, {8: 336.89427400788514}, {9: 281.1518375630151}]"
97,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,72223,4000,"(-15.90507, 287.964, 51.3375)","[{7: (-118.7886, 256.344)}, {8: (-13.7406, 336.4497)}, {9: (113.1747, 257.3796)}]",10000,292.9364699964054,"[{7: 282.52960522033794}, {8: 336.73016603572955}, {9: 281.1632465601612}]"
98,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,72273,4000,"(-15.96246, 289.9146, 49.422)","[{7: (-118.6452, 256.3452)}, {8: (-13.9089, 336.2637)}, {9: (113.0487, 257.4462)}]",10000,294.5298108959628,"[{7: 282.47043216251853}, {8: 336.55123449023324}, {9: 281.17353087751695}]"
99,1883_001_Vis1AB_Home1A_2,1883_001_Vis1AB_Home1A,2,72323,4000,"(-16.01886, 291.8628, 47.472)","[{7: (-118.5027, 256.3488)}, {8: (-14.0781, 336.0633)}, {9: (112.9248, 257.5104)}]",10000,296.1318771823452,"[{7: 282.4138756660692}, {8: 336.35804510446906}, {9: 281.18253246458966}]"
